Date,Close/Last,Volume,Open,High,Low
07/31/2019,7866.75,553137,7992.50,8001.25,7782.25
07/30/2019,7963.25,394193,8004.25,8020.00,7928.25
07/29/2019,8001.25,300652,8017.50,8031.75,7951.75
07/26/2019,8019.75,319344,7992.00,8040.75,7987.50
07/25/2019,7981.75,432544,8004.50,8034.50,7917.25
07/24/2019,8038.00,354165,7944.00,8051.75,7925.25
07/23/2019,7983.75,353513,7926.50,7985.75,7908.00
07/22/2019,7924.75,353550,7830.00,7936.50,7826.25
07/19/2019,7842.75,434223,7950.50,7980.75,7815.25
07/18/2019,7933.50,411535,7868.00,7954.75,7833.00
07/17/2019,7885.50,303372,7939.75,7966.25,7868.00
07/16/2019,7942.75,302833,7982.75,8001.50,7924.00
07/15/2019,7986.75,246163,7958.25,7992.00,7941.25
07/12/2019,7960.00,298535,7917.25,7967.50,7911.75
07/11/2019,7918.75,403726,7924.25,7963.25,7894.25
07/10/2019,7928.75,437565,7848.00,7949.50,7811.25
07/09/2019,7845.25,343635,7802.25,7858.75,7743.00
07/08/2019,7801.00,340527,7855.00,7863.50,7777.50
07/05/2019,7851.50,372306,7901.75,7909.75,7797.25
07/03/2019,7887.50,9562,7887.75,7901.00,7881.25
07/02/2019,7838.25,296364,7792.50,7843.25,7763.00
07/01/2019,7790.00,403363,7781.50,7849.75,7759.00
06/28/2019,7693.75,307939,7685.25,7726.00,7664.00
06/27/2019,7690.50,299136,7641.00,7716.50,7640.75
06/26/2019,7650.00,373606,7633.00,7719.00,7616.25
06/25/2019,7628.75,418088,7753.00,7779.50,7609.50
06/24/2019,7758.75,259078,7744.50,7794.25,7731.75
06/21/2019,7751.50,375941,7762.75,7803.50,7726.00
06/20/2019,7772.75,498918,7696.25,7821.00,7692.75
06/19/2019,7702.00,409332,7668.00,7713.50,7630.00
06/18/2019,7645.25,200543,7542.25,7693.50,7514.75
06/17/2019,7534.25,182357,7481.00,7550.75,7476.00
06/14/2019,7478.25,251063,7503.25,7520.75,7451.50
06/13/2019,7522.75,392498,7476.00,7536.00,7421.00
06/12/2019,7473.25,383575,7517.75,7531.00,7461.00
06/11/2019,7518.25,454719,7519.50,7600.75,7492.75
06/10/2019,7515.50,457411,7469.00,7578.50,7431.25
06/07/2019,7419.50,477836,7266.50,7453.00,7257.75
06/06/2019,7282.25,430509,7213.75,7299.25,7181.00
06/05/2019,7228.50,533700,7189.00,7245.25,7150.25
06/04/2019,7179.25,559144,7008.75,7186.50,6981.75
06/03/2019,6993.75,768022,7110.00,7132.50,6941.25
05/31/2019,7133.50,534105,7251.75,7256.00,7129.25
05/30/2019,7255.25,399581,7214.75,7271.25,7208.50
05/29/2019,7216.00,563436,7291.50,7296.00,7183.25
05/28/2019,7295.25,524633,7312.75,7371.75,7280.25
05/24/2019,7315.50,67258,7315.50,7338.50,7293.00
05/23/2019,7311.00,637043,7430.75,7434.75,7268.00
05/22/2019,7430.00,453489,7462.75,7475.00,7391.25
05/21/2019,7464.00,433050,7408.25,7485.25,7400.75
05/20/2019,7391.75,630067,7514.75,7559.25,7361.50
05/17/2019,7511.50,622745,7600.75,7620.00,7506.50
05/16/2019,7600.25,520661,7524.25,7641.00,7473.50
05/15/2019,7529.25,531734,7429.25,7538.50,7353.75
05/14/2019,7421.00,544903,7315.25,7459.50,7290.00
05/13/2019,7314.75,764502,7534.25,7551.50,7305.00
05/10/2019,7610.25,798162,7591.00,7654.50,7435.75
05/09/2019,7595.25,738841,7639.75,7644.50,7481.00
05/08/2019,7647.50,616103,7663.75,7698.00,7600.00
05/07/2019,7674.00,825925,7744.75,7804.00,7581.25
05/06/2019,7803.50,627160,7810.00,7817.50,7667.50
05/03/2019,7865.00,449091,7739.00,7872.50,7734.75
05/02/2019,7734.25,588208,7737.75,7805.00,7682.25
05/01/2019,7756.50,478320,7848.75,7867.25,7736.00
04/30/2019,7800.00,459170,7805.25,7857.00,7740.00
04/29/2019,7813.75,319802,7837.25,7867.75,7805.50
04/26/2019,7840.25,464449,7799.25,7845.50,7755.50
04/25/2019,7798.50,485616,7855.25,7879.50,7792.00
04/24/2019,7847.75,380200,7833.50,7852.75,7802.25
04/23/2019,7838.00,423509,7738.00,7843.75,7724.50
04/22/2019,7734.75,252899,7715.25,7746.75,7669.75
04/18/2019,7712.50,389229,7691.50,7723.00,7660.25
04/17/2019,7689.75,458414,7676.50,7733.50,7668.50
04/16/2019,7679.50,368952,7650.75,7695.00,7648.75
04/15/2019,7647.75,315951,7654.00,7659.00,7598.75
04/12/2019,7652.25,344179,7617.00,7665.00,7611.00
04/11/2019,7617.25,340565,7644.00,7661.00,7601.50
04/10/2019,7641.25,331205,7590.50,7646.00,7575.75
04/09/2019,7593.25,386177,7625.75,7633.75,7578.75
04/08/2019,7623.50,333170,7607.75,7629.25,7561.25
04/05/2019,7604.25,356900,7565.00,7612.75,7556.00
04/04/2019,7561.50,429681,7581.25,7598.00,7522.00
04/03/2019,7582.25,479933,7517.00,7616.25,7513.25
04/02/2019,7519.25,358305,7495.25,7532.50,7483.75
04/01/2019,7498.50,410749,7430.00,7506.50,7428.50
03/29/2019,7400.50,392577,7350.25,7414.50,7350.25
03/28/2019,7352.00,444798,7323.50,7372.50,7289.50
03/27/2019,7334.50,591443,7383.50,7404.75,7276.00
03/26/2019,7376.75,552578,7363.00,7447.50,7340.50
03/25/2019,7355.25,589722,7372.25,7390.50,7290.00
03/22/2019,7368.75,684553,7526.75,7544.75,7353.00
03/21/2019,7534.50,521408,7400.50,7541.00,7367.75
03/20/2019,7409.50,536516,7378.00,7458.00,7349.50
03/19/2019,7376.50,423736,7362.25,7421.25,7351.25
03/18/2019,7360.75,363635,7338.00,7379.50,7321.75
03/15/2019,7343.25,408040,7272.50,7361.00,7269.75
03/14/2019,7267.25,359935,7302.75,7318.50,7265.75
03/13/2019,7267.75,114235,7209.25,7295.50,7183.75
03/12/2019,7206.50,162997,7176.00,7223.00,7163.25
03/11/2019,7164.75,202365,7022.25,7176.75,6997.50
03/08/2019,7026.75,309105,7025.50,7034.00,6939.00
03/07/2019,7027.50,554384,7109.00,7123.25,7003.25
03/06/2019,7111.25,442932,7156.00,7171.25,7107.00
03/05/2019,7165.50,364229,7144.50,7182.00,7124.25
03/04/2019,7145.75,554610,7177.00,7211.50,7074.50
03/01/2019,7156.00,378984,7106.50,7164.50,7098.25
02/28/2019,7102.50,360783,7121.25,7130.75,7072.50
02/27/2019,7121.75,365472,7109.25,7131.75,7048.00
02/26/2019,7117.75,361492,7122.00,7151.00,7073.25
02/25/2019,7125.75,343380,7108.50,7168.50,7102.00
02/22/2019,7088.25,364267,7031.25,7101.25,7019.25
02/21/2019,7034.50,431652,7070.75,7113.75,7005.00
02/20/2019,7073.25,416240,7068.75,7105.00,7032.25
02/19/2019,7068.25,384177,7079.75,7094.75,7035.25
02/15/2019,7063.75,68042,7063.75,7082.75,7055.75
02/14/2019,7019.75,489084,7017.25,7057.50,6972.00
02/13/2019,7016.25,357901,7017.25,7069.75,7012.00
02/12/2019,7018.50,360109,6908.50,7028.50,6903.00
02/11/2019,6914.25,383734,6921.75,6969.50,6896.25
02/08/2019,6916.75,462727,6902.00,6926.25,6841.00
02/07/2019,6905.50,591576,6988.00,6994.75,6856.25
02/06/2019,6995.75,373171,7009.25,7038.75,6972.25
02/05/2019,7008.00,366592,6937.50,7033.75,6928.25
02/04/2019,6937.50,346554,6863.75,6983.00,6858.25
02/01/2019,6877.75,455059,6911.00,6927.50,6860.50
01/31/2019,6914.75,552607,6844.25,6943.00,6839.25
01/30/2019,6837.25,519893,6690.25,6845.25,6657.75
01/29/2019,6638.75,437939,6695.25,6721.00,6616.75
01/28/2019,6701.75,484580,6784.25,6791.00,6648.25
01/25/2019,6791.25,442680,6684.50,6810.50,6676.75
01/24/2019,6675.00,446194,6663.00,6718.50,6653.00
01/23/2019,6665.25,509598,6652.00,6724.25,6592.25
01/22/2019,6653.00,644347,6755.50,6794.50,6611.50
01/18/2019,6792.75,23818,6794.50,6794.50,6756.75
01/17/2019,6720.00,467434,6670.00,6760.00,6612.25
01/16/2019,6666.25,439428,6674.50,6737.25,6664.00
01/15/2019,6676.75,488495,6543.00,6689.00,6542.25
01/14/2019,6545.00,362364,6599.00,6602.50,6521.50
01/11/2019,6612.75,359430,6622.50,6632.50,6572.00
01/10/2019,6625.25,491529,6597.25,6641.75,6527.50
01/09/2019,6604.75,490592,6546.75,6645.00,6546.75
01/08/2019,6557.25,531042,6506.00,6586.25,6467.25
01/07/2019,6496.50,504200,6451.25,6535.75,6402.50
01/04/2019,6434.00,684595,6168.75,6462.00,6136.50
01/03/2019,6162.00,704853,6242.75,6304.25,6148.50
01/02/2019,6371.00,652963,6349.50,6409.25,6154.00
12/31/2018,6333.25,369131,6312.25,6376.75,6283.00
12/28/2018,6293.25,629587,6309.00,6402.50,6243.75
12/27/2018,6323.50,728171,6283.00,6333.00,6053.25
12/26/2018,6285.50,632274,5902.00,6310.00,5820.50
12/24/2018,5892.00,438525,6049.75,6123.00,5888.75
12/21/2018,6059.00,855478,6325.00,6338.00,6030.00
12/20/2018,6325.25,1008373,6350.00,6404.50,6180.00
12/19/2018,6334.75,163066,6441.75,6594.00,6282.25
12/18/2018,6462.75,219100,6471.25,6555.75,6435.75
12/17/2018,6466.25,311913,6580.00,6635.25,6401.25
12/14/2018,6599.50,347547,6752.00,6760.75,6583.25
12/13/2018,6752.00,620412,6769.00,6838.50,6723.00
12/12/2018,6769.00,652838,6686.50,6872.00,6683.50
12/11/2018,6717.00,726734,6695.00,6808.75,6651.25
12/10/2018,6699.25,775581,6596.25,6714.50,6535.25
12/07/2018,6623.50,845690,6835.50,6856.50,6594.75
12/06/2018,6824.50,982943,6834.50,6854.25,6630.25
12/04/2018,6803.25,70696,6796.00,6861.75,6792.50
12/03/2018,7058.25,569500,7041.00,7139.00,7015.25
11/30/2018,6949.50,481430,6902.25,6967.25,6871.50
11/29/2018,6913.25,525982,6907.00,6943.75,6843.00
11/28/2018,6918.25,626442,6722.25,6923.50,6709.25
11/27/2018,6712.50,575330,6639.50,6723.00,6613.25
11/26/2018,6673.25,502424,6537.50,6696.50,6530.50
11/23/2018,6531.00,362120,6525.00,6601.50,6495.00
11/21/2018,6576.25,13877,6584.25,6598.00,6561.25
11/20/2018,6532.50,903409,6668.50,6670.00,6449.50
11/19/2018,6672.00,741653,6875.00,6934.50,6632.25
11/16/2018,6895.25,688848,6874.50,6915.00,6806.25
11/15/2018,6915.50,784784,6780.00,6920.50,6712.25
11/14/2018,6768.25,726393,6861.75,6929.50,6746.00
11/13/2018,6853.00,705993,6847.00,6962.00,6801.25
11/12/2018,6835.00,701759,7026.25,7103.75,6825.75
11/09/2018,7031.25,584900,7145.75,7166.25,6989.00
11/08/2018,7166.00,473369,7212.75,7231.00,7132.00
11/07/2018,7218.50,618950,7011.50,7225.00,6971.50
11/06/2018,7016.50,512120,6947.25,7034.75,6906.75
11/05/2018,6949.50,503519,6972.75,6998.50,6865.00
11/02/2018,6980.25,781067,6987.25,7143.25,6911.25
11/01/2018,7077.75,583926,6960.00,7079.75,6936.75
10/31/2018,6975.50,745673,6857.00,7039.25,6816.75
10/30/2018,6815.25,829610,6719.25,6849.25,6661.00
10/29/2018,6736.25,898222,6898.00,6991.50,6580.50
10/26/2018,6893.25,1057475,6882.00,6986.50,6734.25
10/25/2018,6926.50,787330,6878.50,7075.75,6816.75
10/24/2018,6836.25,888327,7136.25,7175.00,6785.75
10/23/2018,7140.25,821916,7155.00,7164.00,6944.00
10/22/2018,7155.25,640356,7085.75,7210.50,7057.00
10/19/2018,7106.50,656286,7154.00,7244.25,7092.75
10/18/2018,7137.75,696871,7307.75,7309.50,7094.50
10/17/2018,7313.25,660239,7339.75,7368.50,7221.50
10/16/2018,7353.75,607389,7068.25,7357.50,7063.50
10/15/2018,7076.50,633009,7176.75,7179.00,7060.75
10/12/2018,7172.25,761765,7040.75,7197.75,7034.25
10/11/2018,7031.00,1141308,7010.25,7138.00,6907.75
10/10/2018,7032.00,914919,7394.75,7412.00,7000.00
10/09/2018,7399.00,581004,7391.00,7455.75,7337.00
10/08/2018,7391.75,610135,7443.25,7453.25,7286.50
10/05/2018,7436.00,723036,7521.00,7540.00,7347.00
10/04/2018,7514.25,679763,7651.00,7651.00,7456.50
10/03/2018,7664.75,392314,7656.25,7703.75,7641.50
10/02/2018,7652.75,391842,7675.00,7712.75,7630.25
10/01/2018,7675.50,354196,7672.00,7728.75,7652.00
09/28/2018,7655.25,377918,7663.50,7677.00,7617.00
09/27/2018,7657.25,370735,7590.25,7686.25,7586.00
09/26/2018,7590.25,400816,7598.00,7668.00,7577.50
09/25/2018,7595.25,316190,7591.00,7603.25,7550.50
09/24/2018,7586.00,387105,7539.75,7594.00,7473.75
09/21/2018,7550.50,367392,7609.00,7637.50,7547.50
09/20/2018,7608.75,401300,7529.75,7616.75,7514.00
09/19/2018,7497.50,93901,7499.25,7517.25,7442.50
09/18/2018,7495.25,167416,7434.25,7535.25,7393.50
09/17/2018,7436.25,197101,7534.00,7547.25,7429.50
09/14/2018,7544.75,231370,7563.50,7598.75,7515.25
09/13/2018,7564.50,456005,7483.25,7583.25,7470.00
09/12/2018,7485.75,580764,7515.25,7541.00,7425.00
09/11/2018,7512.00,463425,7460.50,7524.75,7404.50
09/10/2018,7460.25,417954,7433.00,7483.50,7414.00
09/07/2018,7438.50,594388,7454.75,7494.75,7393.00
09/06/2018,7457.50,646349,7530.00,7544.50,7407.75
09/05/2018,7531.75,517885,7642.25,7643.25,7503.25
09/04/2018,7638.75,464907,7681.00,7693.75,7586.75
08/31/2018,7661.25,38658,7670.00,7687.00,7658.50
08/30/2018,7649.00,390412,7672.75,7697.00,7626.25
08/29/2018,7668.75,309943,7581.00,7674.50,7581.00
08/28/2018,7578.00,271744,7568.25,7597.25,7564.25
08/27/2018,7568.00,278412,7499.00,7569.00,7498.75
08/24/2018,7495.75,276793,7427.00,7499.50,7422.75
08/23/2018,7424.50,353058,7433.50,7475.00,7411.25
08/22/2018,7433.25,308963,7374.25,7444.75,7352.00
08/21/2018,7397.50,317360,7381.25,7452.25,7369.00
08/20/2018,7387.00,283230,7390.50,7420.75,7351.50
08/17/2018,7387.75,364669,7382.50,7407.00,7321.75
08/16/2018,7389.00,344164,7380.00,7434.50,7363.25
08/15/2018,7374.00,516327,7460.50,7464.75,7316.50
08/14/2018,7457.75,304082,7420.50,7465.00,7397.00
08/13/2018,7417.00,377423,7425.50,7479.00,7378.25
08/10/2018,7427.00,387050,7472.25,7472.75,7390.75
08/09/2018,7475.50,236465,7463.50,7505.50,7458.75
08/08/2018,7471.50,248893,7478.25,7496.00,7442.50
08/07/2018,7477.25,260288,7442.50,7486.75,7440.25
08/06/2018,7444.00,247647,7404.25,7449.75,7387.50
08/03/2018,7402.00,294943,7392.00,7415.00,7362.25
08/02/2018,7385.75,435155,7284.25,7395.25,7214.25
08/01/2018,7277.00,363163,7293.00,7303.75,7241.00
07/31/2018,7244.75,427656,7210.00,7298.00,7189.25
07/30/2018,7200.50,494277,7293.00,7309.25,7166.75
07/27/2018,7301.25,528864,7429.50,7467.00,7263.50
07/26/2018,7430.75,385414,7412.25,7450.00,7362.00
07/25/2018,7469.50,348178,7410.50,7530.00,7397.00
07/24/2018,7416.25,403642,7420.25,7489.75,7386.75
07/23/2018,7430.50,285612,7368.00,7432.75,7311.50
07/20/2018,7360.00,295934,7380.25,7413.75,7350.75
07/19/2018,7367.75,319197,7400.00,7416.00,7354.75
07/18/2018,7404.50,265489,7424.25,7437.75,7381.50
07/17/2018,7421.75,340130,7320.00,7436.00,7292.50
07/16/2018,7325.00,243399,7399.50,7413.75,7316.00
07/13/2018,7393.00,278121,7382.00,7414.25,7367.00
07/12/2018,7382.75,302142,7259.75,7387.00,7249.50
07/11/2018,7253.75,371050,7263.50,7290.00,7204.50
07/10/2018,7301.50,284991,7300.75,7335.50,7259.50
07/09/2018,7300.25,267490,7232.50,7303.50,7232.25
07/06/2018,7233.50,315798,7118.75,7237.75,7101.25
07/05/2018,7125.75,376348,7043.75,7128.00,7015.00
07/03/2018,7023.75,9888,7023.00,7042.75,7015.00
07/02/2018,7116.50,378309,7068.25,7119.75,6987.50
06/29/2018,7066.75,394197,7055.25,7123.75,7045.00
06/28/2018,7060.50,480458,6998.75,7076.50,6956.00
06/27/2018,6998.25,542658,7098.25,7151.50,6988.00
06/26/2018,7104.00,396552,7064.25,7130.00,7040.50
06/25/2018,7073.50,588737,7222.75,7222.75,6995.50
06/22/2018,7222.75,321262,7228.00,7274.00,7198.25
06/21/2018,7237.75,418870,7315.25,7358.50,7226.25
06/20/2018,7313.25,316261,7253.75,7336.50,7226.75
06/19/2018,7252.25,446287,7275.00,7279.00,7157.50
06/18/2018,7276.00,285579,7276.00,7289.25,7208.75
06/15/2018,7281.50,357849,7310.25,7318.75,7245.00
06/14/2018,7311.25,333787,7232.25,7321.00,7205.25
06/13/2018,7231.00,353202,7241.75,7290.00,7219.25
06/12/2018,7199.50,110631,7165.00,7219.25,7155.50
06/11/2018,7170.25,169792,7135.00,7189.00,7125.00
06/08/2018,7151.50,211839,7160.00,7163.00,7077.75
06/07/2018,7161.00,408155,7217.50,7234.25,7116.75
06/06/2018,7215.00,298821,7181.75,7222.25,7142.25
06/05/2018,7179.25,253512,7147.50,7187.50,7137.50
06/04/2018,7148.25,245943,7079.75,7151.50,7071.75
06/01/2018,7083.00,318235,6982.50,7090.50,6977.25
05/31/2018,6977.00,381381,6978.50,7023.50,6958.25
05/30/2018,6987.25,301735,6948.00,6994.75,6918.50
05/29/2018,6944.50,483516,6989.50,7007.00,6890.50
05/25/2018,6960.25,8379,6989.00,7000.00,6979.25
05/24/2018,6957.25,378139,6956.75,6975.00,6885.25
05/23/2018,6957.00,389560,6905.50,6961.50,6829.75
05/22/2018,6909.25,268532,6914.00,6954.75,6890.00
05/21/2018,6915.75,292052,6919.00,6957.00,6881.50
05/18/2018,6874.00,312686,6908.50,6936.25,6862.25
05/17/2018,6905.75,320638,6935.25,6962.00,6875.00
05/16/2018,6937.25,271646,6895.50,6953.50,6875.50
05/15/2018,6890.50,421407,6969.00,6976.75,6854.25
05/14/2018,6974.00,252606,6958.25,7013.50,6955.50
05/11/2018,6960.00,260242,6949.50,6979.50,6928.25
05/10/2018,6965.00,291106,6896.00,6971.25,6888.75
05/09/2018,6896.00,315834,6822.00,6901.25,6808.25
05/08/2018,6820.50,369129,6817.00,6837.50,6771.00
05/07/2018,6826.00,322389,6779.00,6851.25,6772.25
05/04/2018,6774.75,401793,6666.50,6788.50,6610.50
05/03/2018,6664.50,511415,6630.75,6671.50,6538.00
05/02/2018,6633.50,378651,6715.50,6729.50,6625.25
05/01/2018,6692.00,360091,6606.00,6740.00,6578.75
04/30/2018,6613.00,386633,6668.00,6718.00,6595.50
04/27/2018,6669.75,475218,6744.75,6772.00,6623.00
04/26/2018,6734.75,423193,6583.25,6749.00,6559.25
04/25/2018,6555.75,543130,6525.75,6576.25,6429.25
04/24/2018,6526.75,622492,6660.75,6717.75,6467.25
04/23/2018,6667.00,382588,6705.50,6728.00,6616.75
04/20/2018,6676.25,413144,6777.75,6790.25,6646.00
04/19/2018,6780.00,373937,6855.25,6866.25,6755.25
04/18/2018,6843.50,296729,6819.50,6867.00,6796.75
04/17/2018,6828.75,323546,6704.25,6844.75,6698.50
04/16/2018,6712.00,322800,6674.25,6722.00,6639.25
04/13/2018,6640.75,460289,6668.75,6713.00,6606.25
04/12/2018,6670.75,356462,6596.25,6693.75,6589.75
04/11/2018,6592.75,438020,6625.25,6663.25,6550.75
04/10/2018,6624.25,540707,6490.50,6651.75,6471.75
04/09/2018,6497.00,476016,6463.00,6618.00,6460.00
04/06/2018,6454.75,626876,6608.00,6611.25,6408.50
04/05/2018,6600.25,492118,6582.00,6654.50,6559.00
04/04/2018,6582.50,633217,6466.00,6591.75,6306.75
04/03/2018,6469.25,676616,6405.75,6496.75,6351.25
04/02/2018,6393.25,655613,6557.00,6588.50,6326.50
03/29/2018,6594.00,640286,6490.75,6653.75,6443.75
03/28/2018,6571.00,121435,6550.25,6582.25,6485.25
03/27/2018,6561.25,724867,6775.75,6849.25,6490.00
03/26/2018,6773.50,633152,6549.75,6779.00,6525.00
03/23/2018,6554.25,739727,6692.25,6721.25,6519.00
03/22/2018,6692.00,671157,6883.25,6915.00,6686.00
03/21/2018,6884.00,445838,6912.50,6951.00,6842.25
03/20/2018,6917.50,398259,6911.75,6927.75,6863.00
03/19/2018,6914.25,559404,7043.00,7043.00,6821.25
03/16/2018,7044.00,285870,7072.75,7084.75,7033.00
03/15/2018,7070.50,348979,7060.75,7100.00,7027.25
03/14/2018,7033.50,115567,7039.50,7098.00,7012.25
03/13/2018,7058.25,201040,7136.75,7188.50,7025.75
03/12/2018,7139.50,179377,7099.25,7158.75,7090.00
03/09/2018,7098.25,218497,6972.00,7103.75,6963.00
03/08/2018,6974.25,387825,6922.75,6977.25,6913.50
03/07/2018,6924.50,496116,6858.00,6937.00,6798.25
03/06/2018,6907.75,414038,6880.50,6939.25,6871.75
03/05/2018,6877.50,466550,6795.75,6904.50,6742.50
03/02/2018,6804.75,635357,6763.75,6823.25,6646.00
03/01/2018,6760.75,791814,6879.50,6898.75,6689.00
02/28/2018,6865.00,458563,6913.75,6970.50,6857.75
02/27/2018,6915.75,495551,7003.50,7009.00,6904.00
02/26/2018,7000.00,291916,6918.25,7007.50,6890.00
02/23/2018,6909.75,370887,6792.50,6913.75,6782.75
02/22/2018,6788.75,438273,6756.50,6831.50,6694.75
02/21/2018,6760.50,438531,6788.25,6885.50,6741.25
02/20/2018,6790.50,459133,6782.25,6843.75,6723.25
02/16/2018,6786.75,9790,6783.25,6817.00,6782.25
02/15/2018,6816.00,454060,6681.00,6827.50,6669.75
02/14/2018,6687.00,476216,6559.50,6692.75,6456.25
02/13/2018,6560.50,379682,6529.75,6571.00,6470.75
02/12/2018,6531.75,403299,6434.50,6567.50,6414.25
02/09/2018,6417.75,776096,6328.00,6455.50,6164.00
02/08/2018,6317.25,627197,6542.00,6618.50,6301.00
02/07/2018,6555.75,579703,6638.00,6717.75,6532.00
02/06/2018,6653.75,805226,6473.00,6677.50,6260.25
02/05/2018,6429.25,927961,6752.25,6813.50,6387.75
02/02/2018,6755.75,636656,6954.00,6963.50,6752.25
02/01/2018,6898.50,490746,6973.00,6987.75,6884.75
01/31/2018,6962.50,412368,6938.25,6991.00,6921.50
01/30/2018,6941.50,518829,6991.50,7006.50,6913.00
01/29/2018,6992.50,399987,7030.00,7047.25,6980.00
01/26/2018,7030.25,320084,6938.00,7034.50,6934.25
01/25/2018,6931.50,415447,6933.50,6987.25,6902.00
01/24/2018,6931.25,522291,6956.50,7004.25,6888.25
01/23/2018,6965.75,331416,6929.75,6981.25,6919.75
01/22/2018,6931.00,257875,6830.75,6941.25,6824.25
01/19/2018,6845.75,311150,6816.50,6857.00,6801.50
01/18/2018,6813.00,311962,6818.00,6838.00,6796.00
01/17/2018,6823.75,353890,6762.75,6834.25,6744.75
01/16/2018,6762.25,513110,6779.75,6845.75,6729.25
01/12/2018,6775.25,8653,6781.50,6792.75,6776.00
01/11/2018,6726.50,223818,6676.50,6728.75,6664.25
01/10/2018,6677.25,316111,6679.75,6686.75,6628.25
01/09/2018,6687.00,270467,6687.25,6707.25,6667.25
01/08/2018,6688.00,192394,6667.75,6690.75,6653.25
01/05/2018,6667.75,209788,6608.00,6671.00,6599.75
01/04/2018,6603.50,251662,6583.75,6617.50,6580.00
01/03/2018,6584.50,221104,6513.25,6591.25,6511.25
01/02/2018,6514.75,256225,6405.00,6523.25,6397.75
12/29/2017,6408.75,204988,6444.50,6467.75,6383.25
12/28/2017,6446.25,131717,6452.25,6477.50,6442.25
12/27/2017,6454.00,155480,6461.25,6475.50,6442.00
12/26/2017,6460.00,130810,6482.50,6492.00,6432.25
12/22/2017,6483.75,153316,6489.75,6501.75,6467.50
12/21/2017,6492.25,207201,6486.75,6520.75,6476.00
12/20/2017,6489.00,265646,6504.00,6529.00,6463.25
12/19/2017,6500.75,267544,6535.00,6545.75,6479.75
12/18/2017,6535.25,219682,6498.00,6542.00,6497.50
12/15/2017,6498.50,282475,6403.75,6502.75,6400.75
12/14/2017,6409.00,292635,6417.25,6443.75,6402.50
12/13/2017,6398.50,104218,6385.00,6418.75,6365.50
12/12/2017,6384.25,132696,6404.25,6407.75,6371.75
12/11/2017,6397.50,145990,6343.00,6409.75,6339.75
12/08/2017,6340.00,177478,6322.25,6379.00,6320.50
12/07/2017,6323.00,322852,6298.00,6335.50,6288.75
12/06/2017,6293.00,363538,6269.00,6307.00,6232.50
12/05/2017,6271.75,443261,6255.50,6339.75,6231.75
12/04/2017,6265.25,519280,6371.00,6391.75,6250.75
12/01/2017,6346.25,602973,6353.75,6369.00,6246.00
11/30/2017,6369.00,454176,6306.50,6377.50,6289.00
11/29/2017,6305.50,619381,6423.50,6428.50,6283.00
11/28/2017,6420.25,303809,6413.25,6429.50,6388.75
11/27/2017,6413.25,202061,6414.25,6424.50,6394.75
11/24/2017,6413.50,116314,6385.25,6416.00,6375.75
11/22/2017,6389.50,3362,6388.25,6392.25,6386.50
11/21/2017,6379.50,215322,6315.75,6385.25,6311.25
11/20/2017,6316.00,202739,6312.00,6329.25,6291.25
11/17/2017,6313.25,271998,6342.75,6351.75,6308.50
11/16/2017,6341.00,329501,6264.50,6358.50,6260.75
11/15/2017,6266.25,396609,6293.50,6294.75,6230.75
11/14/2017,6293.50,340158,6310.75,6318.25,6262.75
11/13/2017,6312.00,227694,6312.50,6325.00,6281.00
11/10/2017,6309.25,264903,6312.75,6321.00,6281.00
11/09/2017,6314.50,548188,6342.25,6351.50,6244.75
11/08/2017,6341.50,217230,6310.50,6345.50,6301.50
11/07/2017,6316.00,281261,6311.50,6331.50,6296.25
11/06/2017,6313.50,208860,6285.25,6317.50,6268.00
11/03/2017,6290.50,299691,6252.50,6296.75,6236.00
11/02/2017,6235.75,351608,6230.00,6263.00,6192.50
11/01/2017,6240.75,344339,6249.75,6284.50,6223.50
10/31/2017,6249.75,238612,6221.75,6258.75,6219.25
10/30/2017,6224.25,354752,6209.50,6251.50,6202.25
10/27/2017,6215.25,427688,6092.00,6225.75,6078.75
10/26/2017,6084.75,315151,6065.00,6096.25,6035.00
10/25/2017,6064.50,435311,6073.50,6087.50,6011.00
10/24/2017,6079.50,232528,6064.75,6092.50,6057.00
10/23/2017,6064.75,244192,6109.50,6128.00,6060.50
10/20/2017,6111.00,220215,6097.75,6129.50,6090.50
10/19/2017,6097.75,331644,6121.25,6121.75,6051.25
10/18/2017,6119.25,180030,6122.25,6132.75,6108.00
10/17/2017,6123.75,154356,6119.75,6125.50,6105.00
10/16/2017,6120.25,166763,6101.50,6121.50,6098.00
10/13/2017,6099.75,177924,6073.00,6104.00,6068.50
10/12/2017,6074.75,200069,6083.50,6097.00,6066.50
10/11/2017,6082.50,180460,6064.50,6086.00,6053.25
10/10/2017,6065.25,236527,6062.25,6088.50,6039.00
10/09/2017,6064.50,155751,6062.50,6084.00,6054.75
10/06/2017,6064.25,230650,6062.25,6071.50,6037.50
10/05/2017,6065.75,252369,6005.00,6068.00,6001.00
10/04/2017,6004.00,233985,5999.00,6015.50,5979.50
10/03/2017,5998.00,206799,5985.50,6004.75,5978.75
10/02/2017,5980.50,268706,5984.00,6009.75,5958.50
09/29/2017,5982.50,266363,5939.25,5985.50,5933.00
09/28/2017,5938.50,266347,5936.00,5948.25,5911.25
09/27/2017,5941.00,348145,5889.75,5963.00,5886.50
09/26/2017,5892.50,338777,5878.75,5912.50,5862.75
09/25/2017,5876.50,440673,5930.75,5954.25,5842.00
